id,doc_pos,text_para,doc_key,n_chars_para,doc_type,para_type,lang,digital_zeroshot
1302166,4,"Commenting on the ceremony, Vice-President Margot Wallström said: “The winning logo represents the diversity and vigour of Europe and at the same time it underlines the desired unity and solidarity of our continent. I warmly congratulate the winner and the other nominees – the results of the competition are impressive and demonstrate the talents of young European designers and artists.”",detail/en/ip_06_1415,389,press,paragraph,en,0.00298135704360902
1586141,13,"Bosnia and Herzegovina made some or limited progress in most areas related to the Green Agenda and sustainable connectivity, (trans-European networks, energy, and environment and climate change), where it is at an early stage or has some level of preparation. The country needs to significantly step up its ambitions towards a green transition, and align its laws on gas and electricity with the EU acquis. The green transition and sustainable connectivity are key to economic integration within the region and with the EU, facilitating cross-border trade within the region and creating real benefits for businesses and citizens. This cluster and the reforms concerned have significant links to the Economic Reform Programme, the Economic and Investment Plan and the Green Agenda for the Western Balkans.",detail/en/qanda_21_5277,804,qa,paragraph,en,0.01932618953287601
251085,16,Some of these we cannot imagine - because they do not yet exist.,detail/en/speech_16_4203,64,speech,paragraph,en,0.15865881741046906
1762259,1,"Anti-money laundering: Commission takes action to ensure that Belgium, Ireland, Spain and Sweden implement EU laws",detail/en/ip_08_1522,114,press,subheader,en,0.00261188042350113
640145,18,"Success however has many fathers and so has the successful postal development in the last decade. Of course, the Postal Directives have had an important role to play. But the Internal Market is a joint venture, it does not belong to the Commission and despite the title of my portfolio, it certainly does not belong to me. The Internal Market belongs to the Member States, the business community, it belongs to consumers, social partners, employees and it belongs to civil society. To put it simply, you are one of the owners and also one of the beneficiaries.",detail/en/speech_06_512,560,speech,paragraph,en,0.02915436774492263
218316,17,"Investing in people, making our social market economy future-proof is at the heart of the European Pillar of Social Rights.",detail/en/speech_18_3391,123,speech,paragraph,en,0.00464840419590473
650190,44,"Generally, encouraging regional integration in Latin America is an important point on our common agenda. You will not be surprised to hear that from a representative of a regional organization – the European Union - which is the bedrock of the longest period of peace and prosperity which Europe has ever known.",detail/en/speech_06_293,311,speech,paragraph,en,0.00430867495015263
649346,6,"Shangai, 18 May 2006",detail/en/speech_06_313,20,speech,paragraph,en,0.06511678546667099
1431411,3,Commission takes legal action against Ireland and Italy for non-compliance with EU waste legislation,detail/en/ip_01_1768,100,press,paragraph,en,0.02472223527729511
880177,3,"The Global Stocktake recognises that the world is not currently on track to reduce emissions by the necessary level to limit temperature increase to 1.5 Celsius. As a consequence, Parties agreed on a pathway to get back on track, including through a process to align national targets and measures with the Paris Agreement. Parties should submit their nationally determined contributions (NDCs) for 2035 by COP30, in two years' time, and these should be aligned with the best available science and the outcomes of the Global Stocktake.",detail/en/ip_23_6591,534,press,paragraph,en,0.02406681515276432
1684353,9,"The European Commission has granted clearance under the EU Merger Regulation to the acquisition of joint control of Sunfilm AG of Germany by Q-Cells SE of Germany, Good Energies Investments 2 B.V. (Good Energies) of The Netherlands and NorSun AS of Norway. Q-Cells manufactures and sells solar cells, solar modules and complete solar energy systems. Good Energies invests in renewable energies companies, in particular in the photovoltaic and wind sectors. NorSun manufactures and sells mono-crystalline silicon wafers, used in the production of solar cells and solar modules. Sunfilm manufactures and sells solar modules based on tandem junction thin film silicon technology on glass. The operation was examined under the simplified merger review procedure.",detail/en/mex_09_0605,758,news,paragraph,en,0.00501978071406483
1353832,36,[1] Authorisation granted on 22 April 1998 in accordance with Council Directive 90/220/EC,detail/en/ip_04_663,89,press,paragraph,en,0.02757650427520275
288891,35,"The Ebola outbreak may have happened far away, but of course we also face serious health threats closer to home.",detail/en/speech_16_4594,112,speech,paragraph,en,0.0053477524779737
1150082,14,"In addition, the report found that:",detail/en/ip_11_762,35,press,paragraph,en,0.16913685202598572
389835,21,"Turning to the first question, there is no doubt that the digital sector is going to be the life-blood of our future prosperity.",detail/en/speech_13_791,128,speech,paragraph,en,0.16408772766590118
1358866,4,The European Commission has approved the proposed acquisition of the German Information Technology service provider Triaton by Hewlett-Packard (HP). The analysis of the transaction has shown that HP's share of the IT services market will not be significantly altered and that consumers will continue to benefit from sufficient choice in the sector.,detail/en/ip_04_393,348,press,paragraph,en,0.15672655403614044
1379673,17,"The drive provided by ERA offers the chance to enhance and sustain these mobility opportunities. The Communication “A Mobility Strategy for the European Research Area”, adopted in June 2001, proposed a series of concrete measures in this respect, in order to remove obstacles to mobility.",detail/en/ip_03_1051,288,press,paragraph,en,0.05893046408891678
